ISBN,상품명,저자,출판사,분야,권수,누적권수
9791193063590.0,여백 사고,야마자키 세이타로,북스톤,자기계발,1.0,1928.0
9791193443156.0,그림으로 보는 중세 유럽 역사,신성출판사 편집부,생각의집,역사/문화,1.0,1929.0
9791171177868.0,헬렌 켈러,맥스 월리스,아르테(arte),정치/사회,1.0,1930.0
9791190109192.0,고을(goeul): 부산(Busan) Volume 6,로우프레스 편집부,로우프레스,여행,1.0,1931.0
9791168478848.0,나의 두 번째 이름은 연아입니다,신아현,데이원,시/에세이,1.0,1932.0
9791167552860.0,고스트 티처의 밀착 과외,로서하(김주희) 외,우리학교,청소년,1.0,1933.0
3904000479347.0,DICON VOLUME N°21 STRAY KIDS : Summer KraZy - A-type 04 SKZ HYUNJIN,디아이콘 편집부,디아이콘,잡지,1.0,1934.0
9791198693372.0,내 몸 바꾸는 식사법,시바타 시게노부,레몬한스푼,건강,1.0,1935.0
9788932043111.0,벌레 폭풍,이종산,문학과지성사,소설,1.0,1936.0
9791171830497.0,마음이 소모되기 전에 생각할 것들,모로토미 요시히코,유노책주,자기계발,1.0,1937.0
9791161693163.0,파친코와 정동의 미디어,임종수 외,팬덤북스,정치/사회,1.0,1938.0
9791192638461.0,영화 보고 오는 길에 글을 썼습니다,김중혁,안온북스,시/에세이,1.0,1939.0
9791165735616.0,인공지능과 살아남을 준비,김태권,천개의바람,청소년,1.0,1940.0
9788932043142.0,소설 보다: 가을 2024,권희진 외,문학과지성사,소설,1.0,1941.0
9791140710652.0,일 잘하는 사람은 단순하게 합니다,박소연,더퀘스트,자기계발,1.0,1942.0
9788967442804.0,술의 배신,제이슨 베일,에디터,정치/사회,1.0,1943.0
9791192641409.0,들개처럼 연출하다,김영희,애플북스,시/에세이,1.0,1944.0
9791172174606.0,"오늘 아침, 기쁨이 나를 깨웠어",레나 라우바움,dodo,청소년,1.0,1945.0
9791164847051.0,미라클레터,이상덕 외,매일경제신문사,자기계발,1.0,1946.0
9788937428067.0,67번째 천산갑,천쓰홍,민음사,소설,1.0,1947.0
9791167902658.0,경의선 숲길을 걷고 있어,김이강,현대문학,시/에세이,1.0,1948.0
9791192953373.0,나도 간호사가 되어 볼까?,정인희,원더박스,청소년,1.0,1949.0
9788937445903.0,더 디너,헤르만 코흐,민음사,소설,1.0,1950.0
9791192099354.0,흙을 먹는 나날,미즈카미 쓰토무,메멘토,시/에세이,1.0,1951.0
9791156336297.0,이 아이를 삭제할까요?,김지숙,다른,청소년,1.0,1952.0
9788937464508.0,필경사 바틀비·선원 빌리 버드,허먼 멜빌,민음사,소설,1.0,1953.0
9791193166659.0,예술 도둑,마이클 핀클,생각의힘,시/에세이,1.0,1954.0
9791192313573.0,청과 부동명왕,미야베 미유키,북스피어,소설,1.0,1955.0
9791191013696.0,내가 가진 오늘을 살아갑니다,케이트 보울러,북라이프,시/에세이,1.0,1956.0
9788925574721.0,트리플 세븐,이사카 고타로,알에이치코리아,소설,1.0,1957.0
9788960908949.0,나는 세계와 맞지 않지만,진은영,마음산책,시/에세이,1.0,1958.0
9791189836573.0,요괴사설,김봉석 외,에이플랫,소설,1.0,1959.0
9791198907202.0,"스물아홉, 경로를 재탐색합니다",잘자유,자유북스,시/에세이,1.0,1960.0
3904000479422.0,DICON VOLUME N°21 STRAY KIDS : SECRET KIDZ - B-type 04 SKZ HYUNJIN,디아이콘 편집부,디아이콘,잡지,1.0,1961.0
9791167374608.0,나무좀,라일라 마르티네스,은행나무,소설,1.0,1962.0
3904000479439.0,DICON VOLUME N°21 STRAY KIDS : SECRET KIDZ - B-type 05 SKZ HAN,디아이콘 편집부,디아이콘,잡지,1.0,1963.0
9791190582803.0,겅클,스티븐 롤리,이봄,소설,1.0,1964.0
9791193078273.0,스파이라,김아인,허블,소설,1.0,1965.0
3904000479453.0,DICON VOLUME N°21 STRAY KIDS : SECRET KIDZ - B-type 07 SKZ SEUNGMIN,디아이콘 편집부,디아이콘,잡지,1.0,1966.0
9791169092944.0,스릴 너머,도준우,글항아리,시/에세이,1.0,1967.0
3904000477305.0,프로젝트(Project) A:함께 모여 사는 집 모여가,드림빅 편집부,드림빅,잡지,1.0,1968.0
9788901287195.0,대치동 아이들은 이렇게 공부합니다,글로리아쌤,웅진지식하우스,가정/육아,1.0,1969.0
9788932042909.0,내 무덤에서 춤을 추어라,에이든 체임버스,문학과지성사,소설,1.0,1970.0
9791191104974.0,나를 지키는 용기,설경인,유노라이프,인문,1.0,1971.0
9791166571602.0,쇼펜하우어 아포리즘 365 일력,아르투어 쇼펜하우어,센시오,자기계발,1.0,1972.0
9791165349936.0,화이트홀,카를로 로벨리,쌤앤파커스,과학,1.0,1973.0
9791194033172.0,더 기묘한 미술관,진병관,빅피시,예술/대중문화,1.0,1974.0
8809846630035.0,2025 쓰면 쓸수록 돈이 모이는 가계부,안선우,카시오페아,취미/실용/스포츠,1.0,1975.0
9791170611707.0,기묘한 밤,기묘한 밤,교보문고,역사/문화,1.0,1976.0
9788937428166.0,플래닛 아쿠아,제레미 리프킨,민음사,정치/사회,1.0,1977.0
9791190457347.0,감정 학교,안셀름 그륀,나무의마음,시/에세이,1.0,1978.0
3904000478173.0,자음과모음(2024 가을 62호),자음과모음 편집부,자음과모음,잡지,1.0,1979.0
9791194033264.0,기적의 초등어휘일력 365,하유정,빅피시,가정/육아,1.0,1980.0
9791170524014.0,명상의 힘,스와미 사라다난다,판미동,건강,1.0,1981.0
9788932924458.0,숨겨진 건 죽음,앤서니 호로위츠,열린책들,소설,1.0,1982.0
9791167741677.0,프랭클린 익스프레스,에릭 와이너,어크로스,인문,1.0,1983.0
9791139716986.0,나는 포기를 모른다,아놀드 슈워제네거,현대지성,자기계발,1.0,1984.0
9791196281298.0,동물의 감정은 왜 중요한가,마크 베코프,두시의나무,과학,1.0,1985.0
9791193153314.0,화가가 사랑한 와인,이지희,더블북,예술/대중문화,1.0,1986.0
9791155719954.0,더 챔피언(The Champion)(2024-2025),송영주 외,맥스미디어,취미/실용/스포츠,2.0,1988.0
9791169092913.0,러시아 우크라이나 전쟁,세르히 플로히,글항아리,역사/문화,1.0,1989.0
9791169092807.0,영원의 전쟁,벤저민R. 타이텔바움,글항아리,정치/사회,1.0,1990.0
9791194171089.0,나와 오기,유희경,난다,시/에세이,1.0,1991.0
9791140710706.0,치매를 이기는 뇌,아사다 다카시,길벗,건강,1.0,1992.0
9791158464189.0,슬기로운 육아 처방전,정성관 외,비타북스,가정/육아,1.0,1993.0
9788934911159.0,녹을 때까지 기다려,오한기 외,비채,소설,1.0,1994.0
9791193238363.0,지금 사랑한다고 말하세요,김창옥,수오서재,자기계발,1.0,1995.0
9791157847594.0,뜻밖의 과학사,팀 제임스,한빛비즈,과학,1.0,1996.0
9791198873316.0,박소영의 해방: 너머의 미술,박소영,출판공동체편않,시/에세이,1.0,1997.0
9791188949670.0,만년필 탐심,박종진,틈새책방,취미/실용/스포츠,2.0,1999.0
9791189328870.0,사라진 근대사 100장면 1: 몰락의 시대,박종인,와이즈맵,역사/문화,1.0,2000.0
9791189231606.0,지구본 수업 2,박정주 외,그림씨,정치/사회,1.0,2001.0
9791194021162.0,초빼이의 노포일기 경인편,김종현,얼론북,시/에세이,1.0,2002.0
9791158733148.0,"SKY로 가는 길, 확 바뀝니다",최성호,심야책방,가정/육아,1.0,2003.0
9788936439637.0,일곱채의 빈집,사만타 슈웨블린,창비,소설,1.0,2004.0
9791168478954.0,글쓰기의 힘,사이토 다카시,데이원,자기계발,1.0,2005.0
9791194096023.0,과학잡학사전 통조림: 동물편,사마키 다케오,사람과나무사이,과학,1.0,2006.0
9791191744378.0,여전히 나는,다비드 칼리,오후의소묘,예술/대중문화,1.0,2007.0
9788927880585.0,나의 첫 핸드메이드 솜인형,안지혜,중앙북스,취미/실용/스포츠,1.0,2008.0
9791170681717.0,독이 되는 영양제,오혜경,군자출판사,건강,1.0,2009.0
9791187700074.0,국치를 잊지 말라,왕정,여문책,정치/사회,1.0,2010.0
9791172131159.0,그 많던 신여성은 어디로 갔을까,김명임 외,한겨레출판사,역사/문화,1.0,2011.0
9788932924571.0,자유,레아 이피,열린책들,시/에세이,1.0,2012.0
9791192389448.0,통증 해방,살로니 샤르마,상상스퀘어,건강,1.0,2013.0
9788937456886.0,플러드,힐러리 맨틀,민음사,소설,1.0,2014.0
9791170872306.0,AI 시대의 소크라테스,이진우,휴머니스트,인문,1.0,2015.0
9791193939130.0,고전이 답했다 마땅히 살아야 할 삶에 대하여(나만의 책 만들기 에디션),고명환,라곰,자기계발,1.0,2016.0
9791189680565.0,과학자가 되는 방법,남궁석,이김,과학,1.0,2017.0
9791189231590.0,지구본 수업 1,박정주 외,그림씨,정치/사회,1.0,2018.0
9791192794488.0,셔터는 정신이 누른다,김남호,슬로우북,예술/대중문화,1.0,2019.0
9791191937480.0,기네스 세계기록 2017-2022 세트,기네스 세계기록,이덴슬리벨,취미/실용/스포츠,1.0,2020.0
9791170611721.0,벌거벗은 세계사 세트(한정판),tvN <벌거벗은 세계사> 제작진,교보문고,역사/문화,2.0,2022.0
9791155251744.0,내 서랍 속 작은 사치,이지수,낮은산,시/에세이,1.0,2023.0
9791196173180.0,준비된 사람만 누릴 수 있는 100세 건강시대 3,뉴스1 편집국,뉴스1(news1),건강,1.0,2024.0
9788937464478.0,집으로부터 멀리,피터 케리,민음사,소설,1.0,2025.0
9791169092883.0,오직 쓰기 위하여,천쉐,글항아리,인문,1.0,2026.0
9791171712649.0,좁고 깊게 산다는 것에 관하여,단다파니,위즈덤하우스,자기계발,1.0,2027.0
9788979294149.0,기술의 서,사이토 나오키,잉크잼,예술/대중문화,1.0,2028.0
9788959067633.0,스포츠 에이전트의 겉과 속,박성배 외,인물과사상사,취미/실용/스포츠,1.0,2029.0
9791156122814.0,단 한 사람의 한국 현대사,이동해,푸른역사,역사/문화,1.0,2030.0
9791198716057.0,짧게 말해 줘,조정민,위더북,시/에세이,1.0,2031.0
9791196173197.0,준비된 사람만 누릴 수 있는 100세 건강시대 4,뉴스1 편집국,뉴스1(news1),건강,1.0,2032.0
9788937473890.0,아찰란 피크닉,오수완,민음사,소설,1.0,2033.0
9791166839122.0,세상에서 가장 이상한 비밀,얼 나이팅게일,넥서스BIZ,자기계발,1.0,2034.0
9788976506177.0,"한 번쯤, 뮤지엄",박소영,산하,예술/대중문화,1.0,2035.0
9791168342255.0,지식의 탄생,사이먼 윈체스터,인플루엔셜,역사/문화,1.0,2036.0
9791197779978.0,바닷가 마을 요가 선생님이 되었습니다,전지영,소다캣(요가와책),시/에세이,1.0,2037.0
9788954636254.0,밤이 영원할 것처럼,서유미,문학동네,소설,1.0,2038.0
9791198839398.0,나의 현재만이 나의 유일한 진실이다,김종원,마인드셀프,인문,1.0,2039.0
9791171177769.0,적게 일하고 많이 버는 AI 워커스,김덕진 외,21세기북스,경제/경영,1.0,2040.0
9791155353165.0,매혹과 흥행의 작가들,남미영,미메시스,예술/대중문화,1.0,2041.0
9788963196008.0,브이 캡슐,이재은,북멘토,소설,1.0,2042.0
9788934933878.0,팩트풀니스(50만 부 뉴에디션),한스 로슬링 외,김영사,인문,1.0,2043.0
9791198593580.0,마음으로 경영하기,김효빈,파이퍼프레스,자기계발,1.0,2044.0
9791198874108.0,청소년 관람불가.zip,김윤아 외,모랑,예술/대중문화,1.0,2045.0
9791171177523.0,힘들어? 그래도 해야지 어떡해,아찔ARTZZIL,21세기북스,시/에세이,1.0,2046.0
9788998454876.0,내 사랑 카멜레온,노희준,&(앤드),소설,1.0,2047.0
9791193154335.0,무함마드,카렌 암스트롱,교양인,인문,1.0,2048.0
9791171177660.0,제임스 앨런 원인과 결과의 법칙,제임스 앨런,21세기북스,자기계발,1.0,2049.0
9791197880582.0,미술관 가이드의 프랑스 여행법,이혜준,클로브,예술/대중문화,1.0,2050.0
9791161111322.0,트리에스테의 언덕길,스가 아쓰코,뮤진트리,시/에세이,1.0,2051.0
9791141600075.0,소수의 고독,파올로 조르다노,문학동네,소설,1.0,2052.0
9791168622784.0,일상으로서의 명상,앤 스완슨,시그마북스,인문,1.0,2053.0
9791171177684.0,제임스 앨런 운의 법칙,제임스 앨런,21세기북스,자기계발,1.0,2054.0
9791172540197.0,잡화감각,미시나 데루오키,푸른숲,예술/대중문화,1.0,2055.0
9788934918950.0,오롯이 내 인생이잖아요,장명숙 외,김영사,시/에세이,1.0,2056.0
9791141601201.0,증명하는 사랑,파올로 조르다노,문학동네,소설,1.0,2057.0
9788947549714.0,제4의 대전환,닐 하우,한국경제신문,인문,1.0,2058.0
9791171177677.0,제임스 앨런 부의 여덟 기둥,제임스 앨런,21세기북스,자기계발,1.0,2059.0
9791193217511.0,"데이비드 호크니, 무엇이든 예술이 된다",데이비드 호크니,유엑스리뷰(UX REVIEW),예술/대중문화,1.0,2060.0
9788956657301.0,당신이 행복하면 나도 행복하다,고도원,시와사람,시/에세이,1.0,2061.0
9791141606855.0,아홉 명의 목숨,피터 스완슨,문학동네,소설,1.0,2062.0
9791188501397.0,오늘날의 애니미즘,오쿠노 카츠미 외,포도밭출판사,인문,1.0,2063.0
9791171712397.0,예술가의 창조적 진실,마크 로스코,위즈덤하우스,예술/대중문화,1.0,2064.0
9791141606954.0,"일이어도, 일이 아니어도: 만화와 요시나가 후미",요시나가 후미,문학동네,시/에세이,1.0,2065.0
9791141607197.0,그레이트 서클 1,매기 십스테드,문학동네,소설,1.0,2066.0
9788984075061.0,분노는 어떻게 삶의 에너지가 되는가,황미구,세종서적,인문,1.0,2067.0
9788931023718.0,실비아 플라스의 일기,실비아 플라스,문예출판사,시/에세이,1.0,2068.0
9791141607203.0,그레이트 서클 2,매기 십스테드,문학동네,소설,1.0,2069.0
9791161693071.0,교양인의 현대 철학,이병창,팬덤북스,인문,1.0,2070.0
9791141607241.0,빛과 멜로디,조해진,문학동네,소설,1.0,2071.0
9791192404820.0,격몽요결,이이,솔과학,인문,1.0,2072.0
9791166688157.0,진동하는 세계,김한라,아작,소설,1.0,2073.0
9791189347246.0,하루 한 장 삶에 새기는 논어,이지연 외,보아스,인문,1.0,2074.0
9791166688164.0,메르헨,연여름,아작,소설,1.0,2075.0
9788976828750.0,아리스토텔레스 동물의 부분들에 대하여,아리스토텔레스,그린비,인문,1.0,2076.0
9791166839320.0,카스트라토: 거세당한 자,표창원,&(앤드),소설,1.0,2077.0
9791186643204.0,혐오의 즐거움에 관하여,윌리엄 해즐릿,아티초크,인문,1.0,2078.0
9791169812108.0,점거당한 집,최수진,사계절,소설,1.0,2079.0
9791170611806.0,죽지 않고 어른이 되는 법,강지영,북다,소설,1.0,2080.0
9791171712595.0,별들이 우리를 발견하기를,대니 샤피로,위즈덤하우스,소설,1.0,2081.0
9791172457488.0,리코리스 리코일 Ordinary days,아사우라,대원씨아이,소설,1.0,2082.0
9791172457495.0,런던 비밀 강령회,사라 페너,하빌리스,소설,1.0,2083.0
9791172540173.0,살인 재능,피터 스완슨,푸른숲,소설,1.0,2084.0
9791193027356.0,참 좋았더라,김탁환,남해의봄날,소설,1.0,2085.0
9791193149270.0,아침과 저녁의 범죄,후루타 덴,블루홀식스(블루홀6),소설,1.0,2086.0
9791193367087.0,절망과 열정의 시대,곽재식 외,구픽,소설,1.0,2087.0
9791193506752.0,사랑받고 있는 거 눈치채!,코노 유타카,리프,소설,1.0,2088.0
9788937431227.0,셰익스피어 전집 2: 희극 2,윌리엄 셰익스피어,민음사,소설,1.0,2089.0
9788937431234.0,셰익스피어 전집 3: 희극 3,윌리엄 셰익스피어,민음사,소설,1.0,2090.0
9788937431265.0,셰익스피어 전집 6: 비극‧로맨스,윌리엄 셰익스피어,민음사,소설,1.0,2091.0
9788937431289.0,셰익스피어 전집 8: 사극 1,윌리엄 셰익스피어,민음사,소설,1.0,2092.0
9788937431296.0,셰익스피어 전집 9: 사극 2,윌리엄 셰익스피어,민음사,소설,1.0,2093.0
9788931023664.0,변신·시골 의사,프란츠 카프카,문예출판사,소설,1.0,2094.0
9788931023671.0,소송,프란츠 카프카,문예출판사,소설,1.0,2095.0
9788931023688.0,실종자,프란츠 카프카,문예출판사,소설,1.0,2096.0
9788931023701.0,문예세계문학선 카프카 대표작 세트,프란츠 카프카,문예출판사,소설,1.0,2097.0
9788931023725.0,기러기,모리 오가이,문예출판사,소설,1.0,2098.0
9788931023732.0,지상의 양식,앙드레 지드,문예출판사,소설,1.0,2099.0
9788931023756.0,좁은 문,앙드레 지드,문예출판사,소설,1.0,2100.0
9788931023763.0,고도를 기다리며,사뮈엘 베케트,문예출판사,소설,1.0,2101.0
9788931023770.0,이반 일리치의 죽음,레프 톨스토이,문예출판사,소설,1.0,2102.0
9791171712700.0,하루 1분이면 시작하는 저속노화 건강 습관,밸류어블라이프,위즈덤하우스,건강,1.0,2103.0
9788930041751.0,신의 개입,송의달,나남,정치/사회,1.0,2104.0
9791161729411.0,법 쫌 아는 10대,김나영 외,풀빛,청소년,1.0,2105.0
9791140709915.0,나는 내 삶도 소중한 엄마입니다,베키 비에이라,길벗,가정/육아,1.0,2106.0
9791169780377.0,마구로센세의 본격 일본어 스터디 중급 4: 일본의 자연환경,최유리,브레인스토어,외국어,1.0,2107.0
9791198656865.0,이윤경 요리,이윤경,유선사,요리,1.0,2108.0
9791192738406.0,가연물,요네자와 호노부,리드비,소설,1.0,2109.0
9791198146151.0,화가가 사랑한 밤,정우철,오후의서재,예술/대중문화,1.0,2110.0
9791198244901.0,"패신저, 파리",패신저 편집팀,Pensel(펜젤),여행,1.0,2111.0
9791194033233.0,흐릿한 나를 견디는 법,쑥,빅피시,시/에세이,1.0,2112.0
9791167700995.0,호흡하는 법,조지 캐틀린,유유,과학,1.0,2113.0
9788968334757.0,불편한 한국사,배기성,블랙피쉬,역사/문화,1.0,2114.0
9788964374627.0,"체공녀 연대기, 1931~2011",남화숙,후마니타스,정치/사회,1.0,2115.0
9791168342200.0,달리는 강하다,김청귤,래빗홀,청소년,1.0,2116.0
9791193674161.0,영어 잘하는 아이 이렇게 키웁니다,트리샤(양지현),스마트북스,가정/육아,1.0,2117.0
9791192603612.0,빵빵Go!: 미국3살 아이처럼 연습하기,서장혁,토마토출판사,외국어,1.0,2118.0
9788984012653.0,소울 무비 소울 푸드,하라다 사치요,영림카디널,요리,1.0,2119.0
9791141601300.0,이중 하나는 거짓말,김애란,문학동네,소설,1.0,2120.0
9788932475059.0,어떻게 헤어질 결심을,박찬욱,을유문화사,예술/대중문화,1.0,2121.0
9791188546510.0,청춘 밴드 TRPG 스트라토 샤우트,후루마치 미유키,티알피지클럽(TRPG CLUB),취미/실용/스포츠,1.0,2122.0
9791172174521.0,교토·오사카·고베! 일드 미식 가이드,이지성,크루,여행,1.0,2123.0
9791187512967.0,초록이 좋아서,더초록 홍진영,앵글북스,시/에세이,1.0,2124.0
9791193584637.0,오늘도 반드시 살아남는다,인생2회차,포르체,건강,1.0,2125.0
9791169812207.0,몽골제국 연대기,라시드 앗 딘,사계절,역사/문화,1.0,2126.0
9791193482063.0,경제학 천재들의 자본주의 워크숍,울리케 헤르만,갈라파고스,정치/사회,1.0,2127.0
9791172174705.0,"열다섯, 고민이 있어요",마쓰다 미히로,크루,청소년,1.0,2128.0
9788963059457.0,멘탈이 강한 아이가 결국 해냅니다,임영주,노란우산,가정/육아,1.0,2129.0
9791166838934.0,어원으로 읽는 영단어 이야기,유원호,넥서스,외국어,1.0,2130.0
9791156167822.0,피클 장아찌 병조림,손성희,리스컴,요리,1.0,2131.0
9791167374561.0,영원한 천국,정유정,은행나무,소설,1.0,2132.0
9788936628758.0,EASY 통기타에 미치다,김기덕,일신서적출판사,예술/대중문화,1.0,2133.0
9791188546503.0,노바 TRPG,스펜서 캠벨,티알피지클럽(TRPG CLUB),취미/실용/스포츠,1.0,2134.0
9788976046833.0,아주 오래된 인생 수업,존 러벅,문예춘추사,시/에세이,1.0,2135.0
9791193842157.0,데일리 대드,라이언 홀리데이,청림라이프,가정/육아,1.0,2136.0
9788970674421.0,내 몸 리셋,이경실,성안북스,건강,1.0,2137.0
9788934934844.0,한국사 신박한 정리,박영규,김영사,역사/문화,1.0,2138.0
9791196112035.0,자본주의+사회주의 세상을 탐험하는 지적인 여성을 위한 안내서,G. 버나드 쇼,TENDEDERO,정치/사회,1.0,2139.0
9791198700179.0,미래로 소환되었습니다,조영주 외,책이라는신화,청소년,1.0,2140.0
9791166838927.0,니코니코 일본어,허지은 외,넥서스제페니즈,외국어,1.0,2141.0
9791192641416.0,맥주 이야기만 합니다,염태진,애플북스,요리,1.0,2142.0
9791141512446.0,데뷔 못 하면 죽는 병 걸림 3부 초판 양장본 세트,백덕수,위시북스,소설,1.0,2143.0
9791193712450.0,신비한 건물 탐방기,노노하라,한스미디어,예술/대중문화,1.0,2144.0
9791191937473.0,당신 고양이 장수해요,야마우치 아키코,이덴슬리벨,취미/실용/스포츠,1.0,2145.0
9791190764377.0,모든 사람에게 좋은 사람일 필요는 없어(80만 부 기념 특별개정판),김유은,좋은북스,시/에세이,1.0,2146.0
9791163940685.0,세계사 명장면 97 지식도감,역사미스터리클럽,이다미디어,역사/문화,1.0,2147.0
9791198424235.0,평등의 짧은 역사,토마 피케티,그러나,정치/사회,1.0,2148.0
9788976046864.0,청소년을 위한 친절한 사자성어,이상실,문예춘추사,청소년,1.0,2149.0
9791192389943.0,아이덴티티,제이 반 바벨 외,상상스퀘어,인문,1.0,2150.0
9791140709700.0,"디즈니, 픽사 베스트 컬렉션: 인사이드 아웃 2(Inside Out 2)",라이언 박,길벗이지톡,외국어,1.0,2151.0
9788960306332.0,귀차니스트를 위한 혼밥 요리 레시피,강민구('요알남'유튜버),황금부엉이,요리,1.0,2152.0
9791141512705.0,데뷔 못 하면 죽는 병 걸림 3부 초판 한정 굿즈박스 세트,백덕수,위시북스,소설,1.0,2153.0
9791198700629.0,K-POP Piano Classs vol 1,조지영,아름출판사,예술/대중문화,1.0,2154.0
9788978497084.0,현대 축구 전술 바이블,토비아스 에셔,삼호미디어,취미/실용/스포츠,1.0,2155.0
9791172174750.0,발레하는 할머니,예라영,라라,시/에세이,1.0,2156.0
9788998658809.0,제국 일본의 프로파간다,기시 도시히코,타커스,역사/문화,1.0,2157.0
9791193811245.0,나와 판달마루와 돌고래,차무진,생각학교,청소년,1.0,2158.0
9791186519905.0,구움과자의 기술,정용현 외,비앤씨월드,요리,1.0,2159.0
9791141601126.0,원할 때는 가질 수 없고 가지고 나면 원하지 않아,박현욱,문학동네,소설,1.0,2160.0
9791192768175.0,호크니와 게이퍼드가 말하는 그림의 역사,데이비드 호크니 외,미술문화,예술/대중문화,1.0,2161.0
9791141601164.0,고요한 읽기,이승우,문학동네,시/에세이,1.0,2162.0
9791186542682.0,조선 500년의 거짓말,김학준,인문서원,역사/문화,1.0,2163.0
9788949148052.0,가온의 술사들 2,박에스더,비룡소,청소년,1.0,2164.0
9791189318598.0,당신의 사랑은 무슨 색인가요?,김규리 외,이콘,인문,1.0,2165.0
9791160783148.0,산자로 살아가라,손영,다산글방,소설,1.0,2166.0
9791193049525.0,둥글동글 인물 그림 그리기,정새움,책밥,예술/대중문화,1.0,2167.0
9791155362198.0,기본부터 배우는 인테리어 교과서,주부의 벗사 편집부,즐거운상상,취미/실용/스포츠,1.0,2168.0
9791165384029.0,대국: 기본에서 최선으로,신진서,휴먼큐브,시/에세이,1.0,2169.0
9791172131005.0,향신료 전쟁,최광용,한겨레출판사,역사/문화,1.0,2170.0
9788936480455.0,창비인권만화 시리즈,손문상 외,창비,청소년,1.0,2171.0
9791170611714.0,러브 누아르,한정현,북다,소설,1.0,2172.0
9791155817292.0,컬러의 일,로라 페리먼,윌북,예술/대중문화,1.0,2173.0
9791197837739.0,"안녕, 나의 인형",황윤숙,여가로운삶,취미/실용/스포츠,1.0,2174.0
9791194184034.0,즐거운 어른,이옥선,이야기장수,시/에세이,1.0,2175.0
9791141601188.0,삼국지톡 8,무적핑크,문학동네,역사/문화,1.0,2176.0
9788901285498.0,기억의 낙원,김상균,웅진지식하우스,소설,1.0,2177.0
9788997107780.0,색연필 정물화 컬러링북,컬러링북클럽,아이콘북스,예술/대중문화,1.0,2178.0
9791169780360.0,데이비드 베컴,선수 에디터스 외,브레인스토어,취미/실용/스포츠,1.0,2179.0
9791171830473.0,이토록 다정한 개인주의자,함규진,유노책주,인문,1.0,2180.0
9791170611639.0,내게 빌어봐 박스 세트(리미티드 에디션),리베냐,마카롱,소설,1.0,2181.0
9791168223042.0,"임영웅, 우리들의 미라클 히어로",<앵커리의 똑TV> 제작진,서사원,예술/대중문화,1.0,2182.0
9791193324257.0,철학자의 문장들,김대웅,북플라자,인문,1.0,2183.0
9791141601171.0,판토미나,마거릿 캐번디시 외,문학동네,소설,1.0,2184.0
9791170611783.0,이효석문학상 수상작품집 2024,손보미 외,북다,소설,1.0,2185.0
9791168103047.0,우리말 표현 사전,조항범,태학사,인문,1.0,2186.0
9791163165736.0,마피아 찾기,김하림,고즈넉이엔티,소설,1.0,2187.0
9791171177691.0,로버트 카파,김경훈,아르테(arte),인문,1.0,2188.0
9791161571928.0,묘묘탐정,정루이,나무옆의자,소설,1.0,2189.0
9791194087823.0,낯선 이야기는 우리 곁에 있다,정헌목 외,반비,인문,1.0,2190.0
9791141601195.0,꽃피는 노트르담,장 주네,문학동네,소설,1.0,2191.0
9788976965905.0,양명평전 세트,수징난,역사비평사,인문,1.0,2192.0
9791141607104.0,여름을 한 입 베어 물었더니,이꽃님,문학동네,소설,1.0,2193.0
9791198727831.0,첫 문장부터 엔딩까지 생생한 어휘로 이야기 쓰는 법,히데시마 진,삼호북스,인문,1.0,2194.0
9791157404438.0,촉법소년,김선미 외,네오픽션,소설,1.0,2195.0
9788937428081.0,이미지와 함께 걷기,김서라,민음사,인문,1.0,2196.0
9791191247497.0,해방자들,고은지,엘리,소설,1.0,2197.0
9788936439583.0,미래의 자리,문진영,창비,소설,1.0,2198.0
9791172174101.0,테사를 찾아서,제이미 린 헨드릭스,그늘,소설,1.0,2199.0
9788932405353.0,밤 풍경,에른스트 호프만,을유문화사,소설,1.0,2200.0
9788954451406.0,한 개의 머리가 있는 방,단요,자음과모음,소설,1.0,2201.0
9791186561904.0,늦여름,호리 다쓰오,북노마드,소설,1.0,2202.0
9791141601218.0,생의 이면,이승우,문학동네,소설,1.0,2203.0
9791130654621.0,푸른 들판을 걷다,클레어 키건,다산책방,소설,1.0,2204.0
9791171177707.0,"아이를 무너트리는 말, 아이를 일으켜 세우는 말",고도칸,21세기북스,가정/육아,1.0,2205.0
9791162014738.0,"요가호흡, 프라나야마",샤라드찬드라 발레카,담앤북스,건강,1.0,2206.0
9791169092852.0,퀴어 미술 대담,이연숙 외,글항아리,예술/대중문화,1.0,2207.0
9791170872290.0,"‘위안부’, 더 많은 논쟁을 할 책임",김은실,휴머니스트,정치/사회,1.0,2208.0
9791140710522.0,5개 원소로 읽는 결정적 세계사,쑨야페이,더퀘스트,역사/문화,1.0,2209.0
9788936457280.0,너의 초록에 닿으면,배미주,창비,청소년,1.0,2210.0
9791190073561.0,에이든 유럽 여행지도(2025-2026),타블라라사 편집부 외,타블라라사,여행,1.0,2211.0
9791164052745.0,내가 확실히 아는 것들,오프라 윈프리,북하우스,시/에세이,1.0,2212.0
9791171010950.0,거의 모든 상황별 적절한 영어 표현들,June Sweeney,사람in,외국어,1.0,2213.0
9791167374424.0,와인의 시간,김욱성,은행나무,요리,1.0,2214.0
9791130655017.0,찬란한 멸종,이정모,다산북스,과학,1.0,2215.0
9791191842722.0,‘좋아하는 것’을 ‘잘하는 일’로 만드는 법칙,이헌주,갈매나무,자기계발,1.0,2216.0
9791191114560.0,헬로 뷰티풀,앤 나폴리타노,복복서가,소설,1.0,2217.0
