ISBN,상품명,저자,출판사,분야,권수,누적권수
9791168342354,한석준의 대화의 기술 - 어느 누구와도 불편하지 않은 대화법,한석준 (지은이),인플루엔셜(주),국내도서>자기계발>협상/설득/화술>화술,1.0,1156.0
9791173350351,세이노의 가르침 100만 부 기념 특별보급판 - 피보다 진하게 살아라,세이노(SayNo) (지은이),데이원,국내도서>자기계발>성공>성공학,1.0,1157.0
9791187096146,엠알케이 잡지편선지 (최종호),MRK 편집부 (지은이),버튼티,국내도서>건강/취미>취미기타>기타,1.0,1158.0
9791140711482,애니만 봤더니 일본어를 잘하게 된 건에 대하여,센님(정세영) (지은이),길벗이지톡,국내도서>외국어>일본어>일본어 회화,1.0,1159.0
9791198560124,금가루 수업 - 역동적인 부의 법칙,"캐서린 폰더 (지은이), 이윤정 (옮긴이)",노들,국내도서>자기계발>성공>성공학,1.0,1160.0
9788965966821,"죽음은 직선이 아니다 - 암, 도전, 진화 그리고 삶과 죽음에 대한 매혹적인 탐구",김범석 (지은이),흐름출판,국내도서>인문학>교양 인문학,1.0,1161.0
9791169851213,나의 두 번째 교과서 x 이진우의 다시 만난 경제,"이진우 (지은이), EBS 제작팀 (기획)",페이지2(page2),국내도서>경제경영>경제학/경제일반>경제이야기,1.0,1162.0
9791199015845,비트코인 15억 간다 - 슈퍼리치의 탄생,돈복남 (지은이),코주부북스,국내도서>경제경영>재테크/투자>가상/암호화폐,1.0,1163.0
9791197461637,장녀해방일지,김시은 (지은이),김앤작컴퍼니,국내도서>에세이>한국에세이,1.0,1164.0
9791186573761,스토리보드 그리고 AI - 애니메이션과 영상연출을 위한,김종율 (지은이),비엘북스,국내도서>컴퓨터/모바일>그래픽/멀티미디어>그래픽 일반,1.0,1165.0
9791173320484,뇌를 이기는 습관 - 도파민형 인간·세로토닌형 인간 맞춤형 루틴 설계법,"코널 코완, 데이비드 키퍼 (지은이), 김두완 (옮긴이)",김영사,국내도서>인문학>교양 인문학,1.0,1166.0
9791156265399,2025 세법 강의 Summary 2 : 법인세법·국세기본법,강경태 (지은이),샘앤북스,국내도서>수험서/자격증>국가전문자격>공인회계사,1.0,1167.0
9791191061048,언젠가 우리가 같은 별을 바라본다면,"차인표 (지은이), 제딧 (그림)",해결책,국내도서>청소년>청소년 문학>청소년 소설,2.0,1169.0
9788937460050,동물농장,"조지 오웰 (지은이), 도정일 (옮긴이)",민음사,국내도서>소설/시/희곡>영미소설,1.0,1170.0
9788937437564,참을 수 없는 존재의 가벼움 (리커버) - 국내 출간 30주년 기념 특별판,"밀란 쿤데라 (지은이), 이재룡 (옮긴이)",민음사,국내도서>소설/시/희곡>세계의 소설>동유럽소설,2.0,1172.0
9791198243430,최소한의 한국사 - 5천 년 역사가 단숨에 이해되는,최태성 (지은이),프런트페이지,국내도서>역사>한국사 일반,2.0,1174.0
9791190313193,지적 대화를 위한 넓고 얕은 지식 2 - 현실 편 : 철학 / 과학 / 예술 / 종교 / 신비,채사장 (지은이),웨일북,국내도서>인문학>교양 인문학,1.0,1175.0
9791188469994,당신은 결국 무엇이든 해내는 사람 (특별 리커버 에디션),김상현 (지은이),필름(Feelm),국내도서>에세이>한국에세이,2.0,1177.0
9791193866146,철학의 쓸모,"로랑스 드빌레르 (지은이), 박효은 (옮긴이)",FIKA(피카),국내도서>인문학>교양 인문학,1.0,1178.0
9788940293980,착! 붙는 일본어 독학 첫걸음 - 히라가나부터 JLPT까지! 입에 착! 시험에 착!,일본어 공부기술연구소 (지은이),시사일본어사,국내도서>외국어>일본어>일본어 첫걸음,1.0,1179.0
9791162052464,2025 심슨 문법 300제 - 2025 심우철 영어 N제 시리즈,심우철 (지은이),심슨북스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>기출/문제/모의고사,1.0,1180.0
9791167902863,좋아하는 마음 없이 - 2025년 제70회 &lt;현대문학상&gt; 수상소설집,"김지연, 구병모, 권여선, 송지현, 이주혜, 최진영 (지은이)",현대문학,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1181.0
9788991799561,축의 시대 - 종교의 탄생과 철학의 시작,"카렌 암스트롱 (지은이), 정영목 (옮긴이)",교양인,국내도서>인문학>신화/종교학>종교학>종교학 일반,1.0,1182.0
9791198917331,누구나 밤엔 명작을 쓰잖아요,김이듬 (지은이),타이피스트,국내도서>소설/시/희곡>시>한국시,1.0,1183.0
9791194330899,어두운 바다의 등불이 되어 세트 (1~4),연산호 (지은이),비채,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,1.0,1184.0
9788965404026,AI 리터러시 : 인공지능 필수 지식부터 완벽 활용까지 - 여전히 챗GPT만 붙들고 있는 당신에게,김용성 (지은이),프리렉,국내도서>컴퓨터/모바일>인공지능,1.0,1185.0
9791140711680,2025 시나공 컴퓨터활용능력 1급 필기 기출문제집 - 핵심요약 PDF + 동영상 강의 + CBT문제은행,"길벗 R&D, 강윤석, 김용갑, 김우경, 김종일 (지은이)",길벗,국내도서>컴퓨터/모바일>활용능력>컴퓨터활용능력>컴퓨터활용능력 필기,1.0,1186.0
9791198774880,왜 당신의 행복을 남에게서 찾는가,이근오 (지은이),든해,국내도서>인문학>교양 인문학,1.0,1187.0
9791198920461,2025 굿잡! 하지영쌤 직업상담사 2급 1차 필기 - 전체 무료강의 제공!,하지영 (지은이),직업상점,국내도서>수험서/자격증>국가기술자격>사회복지.종교>직업상담사,1.0,1188.0
9791169663311,2025 써니 행정법총론 핵심집약 - 전2권,박준철 (지은이),에스티유니타스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정법>7/9급 교재,1.0,1189.0
9791191731712,너를 미워할 시간에 나를 사랑하기로 했다 - 관계에 휘둘리지 않고 나를 지키는 방법,윤서진 (지은이),스몰빅라이프,국내도서>자기계발>인간관계>인간관계,1.0,1190.0
9791170523383,미키7 완전판 세트 - 전2권,"에드워드 애슈턴 (지은이), 진서희 (옮긴이)",황금가지,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,1.0,1191.0
9791162733370,친애하는 나의 글쓰기 - 읽히는 이야기와 쓰는 삶에 대하여,"이영관, 곽아람, 김민정, 윤상진 (지은이)",사회평론,국내도서>에세이>한국에세이,1.0,1192.0
9791130662381,"초월하는 뇌 - 인간의 뇌는 어떻게 영성, 기쁨, 경이로움을 발명하는가","앨런 라이트먼 (지은이), 김성훈 (옮긴이)",다산초당,국내도서>과학>뇌과학>뇌과학 일반,1.0,1193.0
9791197791703,"지금 다시, 헌법","차병직, 윤재왕, 윤지영 (지은이)",노르웨이숲,국내도서>사회과학>법과 생활>헌법,1.0,1194.0
9788932823102,죽을 때까지 유쾌하게 - 약해진 자들과 동행하는 삶의 해석학,김혜령 (지은이),IVP,국내도서>종교/역학>기독교(개신교)>기독교(개신교) 신앙생활>신앙생활일반,1.0,1195.0
9791191369021,버텨온 시간은 전부 내 힘이었다,신하영 (지은이),딥앤와이드(Deep&WIde),국내도서>에세이>한국에세이,1.0,1196.0
9788994796208,쉽게 배우는 한글 손글씨,디자인이음 편집부 (엮은이),디자인이음,국내도서>건강/취미>취미기타>기타,1.0,1197.0
9791197671777,잠옷을 입으렴,이도우 (지은이),수박설탕,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1198.0
9788955378269,생활 주변의 과학 - 일상에서 만나는 과학의 비밀,일본 뉴턴프레스 (엮은이),아이뉴턴(뉴턴코리아),국내도서>과학>기초과학/교양과학,1.0,1199.0
9791187444725,부의 추월차선 (10주년 스페셜 에디션) - 부자들이 말해 주지 않는 진정한 부를 얻는 방법,"엠제이 드마코 (지은이), 신소영 (옮긴이)",토트,국내도서>경제경영>재테크/투자>재테크/투자 일반,1.0,1200.0
9791161571768,나의 돈키호테 (꿈의 책장 에디션),김호연 (지은이),나무옆의자,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,2.0,1202.0
9788957825945,"전설로 떠나는 월가의 영웅 - 주식투자에서 상식으로 성공하는 법, 2021 최신개정판","피터 린치, 존 로스차일드 (지은이), 이건 (옮긴이), 홍진채 (감수)",국일증권경제연구소,국내도서>경제경영>재테크/투자>주식/펀드,1.0,1203.0
9788982819278,고래 - 제10회 문학동네소설상 수상작,천명관 (지은이),문학동네,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1204.0
9788927712428,JLPT 일본어능력시험 한권으로 끝내기 N2 - 최신 개정판,"이치우, 기타지마 치즈코 (지은이)",다락원,국내도서>외국어>일본어>JLPT>N2,1.0,1205.0
9788954696012,샤워젤과 소다수 (런치박스 리커버),고선경 (지은이),문학동네,국내도서>소설/시/희곡>시>한국시,1.0,1206.0
9788983928450,해리 포터와 비밀의 방 (미나리마 에디션),"J.K. 롤링 (지은이), 미나리마 (그림), 강동혁 (옮긴이)",문학수첩,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,1.0,1207.0
9788986836837,왜 나는 너를 사랑하는가 (70만 부 기념 리커버),"알랭 드 보통 (지은이), 정영목 (옮긴이)",청미래,국내도서>소설/시/희곡>영미소설,1.0,1208.0
9788947549882,이코노미스트 2025 세계대전망,"영국 이코노미스트 (지은이), 이고운, 이유정, 전예진 (옮긴이)",한국경제신문,국내도서>경제경영>경제학/경제일반>경제사/경제전망>세계 경제사/경제전망,1.0,1209.0
9788932035307,날개 환상통,김혜순 (지은이),문학과지성사,국내도서>소설/시/희곡>시>한국시,1.0,1210.0
9791169091558,연루됨 - 인류학자의 세상 읽기,조문영 (지은이),글항아리,국내도서>사회과학>사회학>사회학 일반,1.0,1211.0
9791170521730,미키7,"에드워드 애슈턴 (지은이), 배지혜 (옮긴이)",황금가지,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,1.0,1212.0
9788934974260,킨,"옥타비아 버틀러 (지은이), 이수현 (옮긴이)",비채,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,1.0,1213.0
9791140714285,처음부터 배우는 부동산 경매투자 - 낙찰부터 매도까지 6개월 단기 수익 필승 플랜!,엠제이(장재호) (지은이),길벗,국내도서>경제경영>재테크/투자>부동산/경매,1.0,1214.0
9791167229823,2025 조태정 영어 실전동형 모의고사,조태정 (지은이),넥스트스터디,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>기출/문제/모의고사,1.0,1215.0
9791191887259,온 마음 다하여 - 살며 사랑하며 믿는 것에 관하여,"레이첼 헬드 에반스, 제프 추 (지은이), 백지윤 (옮긴이)",바람이불어오는곳,국내도서>종교/역학>기독교(개신교)>기독교(개신교) 신앙생활>간증/영적성장,1.0,1216.0
9791140711062,2025 시나공 정보처리기능사 실기 기본서 - 최신기출문제집(PDF) + 동영상 강의,"길벗 R&D, 강윤석, 김용갑, 김우경, 김종일, 김유홍 (지은이)",길벗,국내도서>컴퓨터/모바일>활용능력>정보처리기능사,1.0,1217.0
9791129705310,주민의 헌법 - 국회의원 박주민의 헌법 이야기,박주민 (지은이),새로운현재(메가스터디북스),국내도서>사회과학>법과 생활>헌법,1.0,1218.0
9791158792305,파선 - 뱃님 오시는 날,"요시무라 아키라 (지은이), 송영경 (옮긴이)",북로드,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,1.0,1219.0
9788936480677,시로 채우는 내 마음 필사노트 - 마음을 표현하고 싶지만 한 단어도 쓰기 힘든 당신을 위한 문장들,황인찬 외 (지은이),창비,국내도서>소설/시/희곡>시>한국시,1.0,1220.0
9791189985622,2025 시험전엔 기타세법 - 스마트한 기타세법 기본서,양소영 (지은이),스케치스,국내도서>수험서/자격증>국가전문자격>세무사,1.0,1221.0
9788937491719,한편 16호 : 유머,민음사 편집부 (엮은이),민음사,국내도서>인문학>학회/무크/계간지,1.0,1222.0
9791156265382,2025 세법 강의 Summary 1 : 부가가치세법·소득세법·상속세 및 증여세법,강경태 (지은이),샘앤북스,국내도서>수험서/자격증>국가전문자격>공인회계사,1.0,1223.0
9791192836188,문과 남자의 과학 공부 - 나는 무엇이고 왜 존재하며 어디로 가는가?,유시민 (지은이),돌베개,국내도서>인문학>교양 인문학,1.0,1224.0
9788934965404,국어 잘하는 아이가 이깁니다 - ‘갓민애’ 교수의 초등 국어 달인 만들기,나민애 (지은이),김영사,국내도서>좋은부모>교육/학습>독서/작문 교육,2.0,1226.0
9791192389172,김재우의 영어회화 100 - 원어민처럼 말하는 진짜 영어회화,김재우 (지은이),상상스퀘어,국내도서>외국어>영어회화>생활영어,1.0,1227.0
9791198013088,김미경의 딥마인드 - 열심히 살아봤지만 허무함에 지친 당신을 위한,김미경 (지은이),어웨이크북스,국내도서>자기계발>성공>성공학,1.0,1228.0
9791193506844,생각의 연금술 - 생각이 인생의 예언이 되는 순간,"제임스 알렌 (지은이), 하와이 대저택 (엮은이), 송은선, 함희영 (옮긴이)",포레스트북스,국내도서>자기계발>성공>성공학,1.0,1229.0
9791186858387,28시간에 끝내는 토익스피킹 스타트 - 최신 개정,"황인기(제이크), 시원스쿨어학연구소 (지은이)",시원스쿨LAB,국내도서>외국어>토익>토익 Speaking,2.0,1231.0
9788990982704,용의자 X의 헌신 - 제134회 나오키상 수상작,"히가시노 게이고 (지은이), 양억관 (옮긴이)",재인,국내도서>소설/시/희곡>추리/미스터리소설>일본 추리/미스터리소설,1.0,1232.0
9788998075088,상처받지 않는 영혼 - 내면의 자유를 위한 놓아 보내기 연습,"마이클 A. 싱어 (지은이), 이균형 (옮긴이), 성해영 (감수)",라이팅하우스,국내도서>인문학>심리학/정신분석학>교양 심리학,1.0,1233.0
9791197672125,똑게육아 - 영유아 수면교육,로리(김준희) (지은이),북로스트,국내도서>좋은부모>육아>성장/발달,1.0,1234.0
9791198886101,태도에 관하여 (20만 부 기념 완결판) - 나를 살아가게 하는 가치들,임경선 (지은이),토스트,국내도서>에세이>명사에세이>기타 명사에세이,1.0,1235.0
9791193358245,말하고 싶은 비밀,"사쿠라 이이요 (지은이), 김윤경 (옮긴이)",모모,국내도서>소설/시/희곡>로맨스소설>외국 로맨스소설,1.0,1236.0
9791190030540,정재승의 과학 콘서트 (개정증보 2판) - 복잡한 세상 명쾌한 과학,정재승 (지은이),어크로스,국내도서>과학>기초과학/교양과학,1.0,1237.0
9788965426004,"해커스 토플 리스닝 (Hackers TOEFL Listening) - 2023년 7월 26일 개정 시험 반영 l iBT 토플 리스닝 실전모의고사 l 단어암기 MP3, 쉐도잉&말하기 연습 프로그램 l 기본부터 실전까지 4주 완성",David Cho (지은이),해커스어학연구소(Hackers),국내도서>외국어>토플>Listening,1.0,1238.0
9791188601547,전기밥솥 레시피,"호시노 나나코 (지은이), 이진숙 (옮긴이)",참돌,국내도서>요리/살림>나라별 요리>일본요리,1.0,1239.0
9791193300398,망그러진 만화 3,유랑 (지은이),좋은생각,국내도서>에세이>사진/그림 에세이,1.0,1240.0
9788932029115,끝과 시작 - 비스와바 쉼보르스카 시선집,"비스와바 쉼보르스카 (지은이), 최성은 (옮긴이)",문학과지성사,국내도서>소설/시/희곡>시>외국시,1.0,1241.0
9791185121505,비폭력 대화 - 일상에서 쓰는 평화와 공감의 언어,"마셜 B. 로젠버그 (지은이), 캐서린 한 (옮긴이)",한국NVC출판사,국내도서>인문학>심리학/정신분석학>심리치료,1.0,1242.0
9791155817179,생각하라 그리고 부자가 되어라 - 부와 성공을 현실로 만들 13가지 원칙,"나폴레온 힐 (지은이), 김미란 (옮긴이)",윌북,국내도서>자기계발>성공>성공학,1.0,1243.0
9791172109004,부오니시모! 나의 미뇨끼 레시피북 - 요리 유튜버 미뇨끼의 33가지 이탈리아 현지 가정식,미뇨끼 (지은이),동양북스(동양문고),국내도서>요리/살림>나라별 요리>이탈리아 요리,1.0,1244.0
9791157063734,"한국인의 탄생 - 한국사를 넘어선 한국인의 역사, 개정증보판",홍대선 (지은이),메디치미디어,국내도서>인문학>문화/문화이론>한국학/한국문화>한국인과 한국문화,1.0,1245.0
9791167226945,2025 신용한 행정학 합격노트 - 전2권,"신용한, 신용한행정학연구소 (지은이)",메가스터디교육(공무원),국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정학>강의노트/기타,1.0,1246.0
9788932924885,카라마조프 씨네 형제들 세트 - 전3권,"표도르 도스토옙스키 (지은이), 이대우 (옮긴이)",열린책들,국내도서>소설/시/희곡>러시아소설,1.0,1247.0
9788965966753,죽음 공부 - 똑바로 볼수록 더 환해지는 삶에 대하여,박광우 (지은이),흐름출판,국내도서>에세이>한국에세이,1.0,1248.0
9791193712825,초예측 트럼프 2.0 새로운 시대 - 세계의 지성 8인이 내다본 트럼프 2.0 시대의 미래,"유발 하라리, 폴 크루그먼, 짐 로저스, 폴 댄스, 이안 브레머, 제프리 삭스, 존 볼턴, 자크 아탈리 (지은이), 오노 가즈모토 (엮은이), 이정미 (옮긴이)",한즈미디어(한스미디어),국내도서>경제경영>경제학/경제일반>경제사/경제전망>세계 경제사/경제전망,1.0,1249.0
9788937473852,치치새가 사는 숲,장진영 (지은이),민음사,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1250.0
9788969655028,2025 해커스 한국사능력검정시험(한능검) 2주 합격 심화(1·2·3급) + 빈출주제 TOP 5 요약노트 - 시대흐름잡기 무료 특강&연표 | 데일리 셀프 쪽지 시험｜폰 안에 쏙! 빈출 문화재 퀴즈,해커스 한국사연구소 (지은이),해커스한국사,"국내도서>수험서/자격증>한국사능력검정시험>심화(1,2,3급)",1.0,1251.0
9791170832102,기도하고 싶지 않은 당신에게,"타일러 스테이턴 (지은이), 홍종락 (옮긴이)",복있는사람,국내도서>종교/역학>기독교(개신교)>기독교(개신교) 신앙생활>신앙생활일반,1.0,1252.0
9791194158158,"2025 SO NICE 빨간불,파란불 소방학개론 실전 동형 모의고사 16회 - 전2권",백소나 (지은이),더나은,국내도서>수험서/자격증>공무원 수험서>소방공무원(승진)>소방학개론,1.0,1253.0
9791171830800,"오십에 읽는 맹자 - 굽이치는 인생을 다잡아 주는 2,000년 마음공부",조형권 (지은이),유노북스,국내도서>인문학>동양철학>유교철학/주역>맹자,1.0,1254.0
9788908063242,정지용 시집,정지용 (지은이),범우사,국내도서>소설/시/희곡>시>한국시,1.0,1255.0
9791194280446,얼마나 잘되려고 - 고통을 이겨 내면 극락왕생!,뉴진스님(윤성호) (지은이),더모던,국내도서>자기계발>힐링>마음 다스리기,1.0,1256.0
9791186828359,여기가 “서울” 거기야 - 고지도로 읽는 서울의 역사,이상태 (지은이),역사인,국내도서>역사>문화/역사기행>한국 문화/역사기행,1.0,1257.0
9791161571188,불편한 편의점 (벚꽃 에디션),김호연 (지은이),나무옆의자,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,2.0,1259.0
9791167740984,"도둑맞은 집중력 - 집중력 위기의 시대, 삶의 주도권을 되찾는 법","요한 하리 (지은이), 김하현 (옮긴이)",어크로스,국내도서>인문학>심리학/정신분석학>교양 심리학,2.0,1261.0
9788954650212,세계를 건너 너에게 갈게 - 제8회 문학동네청소년문학상 대상 수상작,이꽃님 (지은이),문학동네,국내도서>청소년>청소년 문학>청소년 소설,2.0,1263.0
9788954681179,밝은 밤,최은영 (지은이),문학동네,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1264.0
9791198553317,내 몸 혁명 - 뱃살과 질병 없이 살려면 숫자보다 몸을 바꿔라,박용우 (지은이),루미너스,국내도서>건강/취미>다이어트,2.0,1266.0
9788932034829,"내 여자의 열매 - 2024 노벨문학상 수상작가, 개정판",한강 (지은이),문학과지성사,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1267.0
9791193506073,사랑인 줄 알았는데 부정맥 - 노인들의 일상을 유쾌하게 담다,"사단법인 전국유료실버타운협회 포푸라샤 편집부 (지은이), 이지수 (옮긴이)",포레스트북스,국내도서>소설/시/희곡>시>외국시,2.0,1269.0
9791197437304,"백년 허리 1 : 진단편 - 내 허리 통증 해석하기, 개정증보판",정선근 (지은이),언탱글링,국내도서>건강/취미>질병치료와 예방>허리/디스크/척추/통증,1.0,1270.0
9788956605418,월든 - 완결판,"헨리 데이비드 소로 (지은이), 강승영 (옮긴이)",은행나무,국내도서>에세이>외국에세이,1.0,1271.0
9791193869154,알트코인 하이퍼 사이클 - 역사적 상승장이 선사할 압도적 기회,신민철(처리형) (지은이),거인의정원,국내도서>경제경영>재테크/투자>재테크/투자 일반,1.0,1272.0
9788952766984,국가는 왜 실패하는가 (리커버),"대런 애쓰모글루, 제임스 A. 로빈슨 (지은이), 최완규 (옮긴이), 장경덕 (감수)",시공사,국내도서>사회과학>비평/칼럼>정치비평/칼럼,1.0,1273.0
9791192776262,해리 포터와 아즈카반의 죄수 (미나리마 에디션),"J.K. 롤링 (지은이), 미나리마 (그림), 강동혁 (옮긴이)",문학수첩,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,1.0,1274.0
9788965425991,해커스 토플 리딩 (Hackers TOEFL Reading) - 2023년 7월 26일 개정 시험 반영 l iBT 토플 리딩 실전모의고사 l 빈출어휘 암기&지문녹음 MP3 l 기본부터 실전까지 4주 완성,David Cho (지은이),해커스어학연구소(Hackers),국내도서>외국어>토플>Reading,1.0,1275.0
9788927712411,JLPT 일본어능력시험 한권으로 끝내기 N1 - 최신 개정판,"이치우, 기타지마 치즈코 (지은이)",다락원,국내도서>외국어>일본어>JLPT>N1,1.0,1276.0
9791169662673,2025 이동기 영어 실전 문법 300제 + 요약 노트 세트 - 전2권 - 공무원 영어의 시작과 끝,(주)이앤미래(대표 이동기) (지은이),에스티유니타스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>단어/문법/독해 외,1.0,1277.0
9791196335021,조혜련의 잘 보이는 성경이야기,"조혜련 (지은이), 이정준 (그림), 김병국, 이해원 (감수)",오제이엔터스컴,국내도서>종교/역학>기독교(개신교)>기독교(개신교) 목회/신학>설교/성경연구,1.0,1278.0
9788931477429,COLOR & LIGHT - 일러스트레이터를 위한 색과 빛 마스터 가이드북,"3D토털 퍼블리싱 (지은이), 이수영 (옮긴이)",영진.com(영진닷컴),국내도서>예술/대중문화>미술>미술비평/이론,1.0,1279.0
9791190302265,2025 선재국어 신유형 매일 국어 시즌 1 - 선재국어가 제시하는 매일 학습 전략,이선재 (지은이),수비니겨,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>국어>기출/문제집/모의고사,1.0,1280.0
9791193712559,길 위의 뇌 - 뇌를 치료하는 의사 러너가 20년 동안 달리면서 알게 된 것들,정세희 (지은이),한즈미디어(한스미디어),국내도서>에세이>한국에세이,1.0,1281.0
9791167701046,무지의 즐거움 - 지적 흥분을 부르는 천진한 어른의 공부 이야기,"우치다 다쓰루 (지은이), 박동섭 (옮긴이)",유유,국내도서>인문학>교양 인문학,1.0,1282.0
9791189328832,부동산 트렌드 2025 - 하버드 박사 김경민 교수의 부동산 투자 리포트,"김경민, 김규석, 이소영, 이보람, 이영민, 정재훈 (지은이)",와이즈맵,국내도서>경제경영>재테크/투자>부동산/경매,1.0,1283.0
9788958283508,오이대왕,"크리스티네 뇌스틀링거 (지은이), 유혜자 (옮긴이)",사계절,국내도서>청소년>청소년 문학>청소년 소설,1.0,1284.0
9791193790403,해리 포터와 마법사의 돌 1 (무선),"J.K. 롤링 (지은이), 강동혁 (옮긴이)",문학수첩,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설,1.0,1285.0
9791140711703,2025 시나공 정보처리기사 필기 기출문제집 - 핵심요약 PDF + 동영상 강의 + CBT문제은행,"길벗 R&D, 강윤석, 김용갑, 김우경, 김종일 (지은이)",길벗,국내도서>컴퓨터/모바일>활용능력>정보처리기사,1.0,1286.0
9791138377904,"2025 시대에듀 사회조사분석사 2급 1차 필기 한권으로 끝내기 - 변경된 출제기준을 반영한 최신개정판, 2023~2024년 기출복원문제 수록",사회조사분석사 수험연구소 (지은이),시대에듀(시대고시기획),국내도서>수험서/자격증>국가기술자격>경영>사회조사분석사,1.0,1287.0
9791169663601,2025 이동기 영어 하루 프로젝트 : 프로젝트 2. Completion Vol. 1 - 공무원 영어의 시작과 끝,이동기 (지은이),에스티유니타스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>영어>기출/문제/모의고사,1.0,1288.0
9788937479854,새벽의 사원,"미시마 유키오 (지은이), 유라주 (옮긴이)",민음사,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,1.0,1289.0
9791136067890,2025 에듀윌 KBS한국어능력시험 12개년 기출분석으로 2주끝장 - 암기편 + 연습편,"신은재, 김지학 (지은이)",에듀윌,국내도서>수험서/자격증>민간자격>KBS한국어능력시험,1.0,1290.0
9791167229410,2025 전한길 한국사 4.0 실전동형 모의고사 SEASON 2,전한길 (지은이),넥스트스터디,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>한국사>기출/문제집/모의고사,1.0,1291.0
9791192385310,처단,"리 차일드 (지은이), 다니엘 J. (옮긴이)",오픈하우스,국내도서>소설/시/희곡>액션/스릴러소설>외국 액션/스릴러소설,1.0,1292.0
9791162544037,"고전에서 찾은 말의 내공 - 5,000년 시간을 뛰어 넘는 인생 고수들의 대화 전략","린이 (지은이), 송은진 (옮긴이)",비즈니스북스,국내도서>자기계발>성공>성공학,1.0,1293.0
9791190680769,2025 민준호 행정법 실전동형 모의고사 - 최최개사기,민준호 (지은이),호인북스,국내도서>수험서/자격증>공무원 수험서>7/9급 공무원>행정법>기출/문제집/모의고사,1.0,1294.0
9791197960611,성경혁명 - 문자주의와 근본주의를 떨치는 성경독법,김용민 (지은이),평화나무,국내도서>종교/역학>기독교(개신교)>성경의 이해,1.0,1295.0
9791194084099,챗GPT·퍼플렉시티·클로드·코파일럿·제미나이 다 잘함 - 퇴근이 빨라지는 58가지 AI 협업 실전 가이드,이호정 (지은이),리코멘드,국내도서>컴퓨터/모바일>인공지능,1.0,1296.0
9791171713394,"초등 1학년 공부, 책읽기가 전부다 - 최상의 공부머리를 만드는 독서습관의 모든 것",송재환 (지은이),위즈덤하우스,국내도서>좋은부모>교육/학습>독서/작문 교육,1.0,1297.0
9791158513061,강한 사람은 조용히 일하고 소리 없이 이긴다 - 시끄러운 사람들이 넘쳐나는 세상에서 똑똑하게 앞서가는 최고의 전략,"제시카 천 (지은이), 이윤정 (옮긴이)",토네이도,국내도서>자기계발>성공>성공학,1.0,1298.0
9791130604626,이토록 공부가 재미있어지는 순간 (50만 부 기념 우리들 에디션) - 공부에 지친 청소년들을 위한 힐링 에세이,박성혁 (지은이),다산북스,국내도서>청소년>학습법,2.0,1300.0
9791193262122,일류의 조건,"사이토 다카시 (지은이), 정현 (옮긴이)",필름(Feelm),국내도서>자기계발>성공>성공학,2.0,1302.0
9788965423379,해커스 토익 스타트 RC Reading (리딩) 입문서 - 최신기출경향 반영 | 초보를 위한 토익 리딩 입문서 | 기초 문법ㆍ어휘ㆍ독해 4주 완성 [실전모의고사(별책)+ 단어암기장&MP3 제공],David Cho (지은이),해커스어학연구소(Hackers),국내도서>외국어>토익>Reading,1.0,1303.0
9791140710690,인생의 의미 - 삶의 마지막 여정에서 찾은 가슴 벅찬 7가지 깨달음,"토마스 힐란드 에릭센 (지은이), 이영래 (옮긴이)",더퀘스트,국내도서>인문학>교양 인문학,1.0,1304.0
9788954442688,삼체 1~3 세트 - 전3권,"류츠신 (지은이), 이현아, 허유영 (옮긴이)",자음과모음,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설,1.0,1305.0
9788970638331,지금 알고 있는 걸 그때도 알았더라면 - 잠언 시집,류시화 (엮은이),열림원,국내도서>소설/시/희곡>시>외국시,1.0,1306.0
9791160405750,단 한 사람,최진영 (지은이),한겨레출판,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,1.0,1307.0
